query,song_id
"How about some popular, high-energy rock songs from the early 80s that are not too loud or danceable?",00XXUBsdOe8cLPo2p64Dd3
Can you recommend more high-energy songs similar to 'Separate Ways (Worlds Apart)' by Journey?,4ECNtOnqzxutZkXP4TE3n3
I'm in the mood for some high-energy rock tracks from the early 80s like this one.,4ECNtOnqzxutZkXP4TE3n3
Give me some popular album rock songs with high energy and a major key.,4ECNtOnqzxutZkXP4TE3n3
"Do you have any energetic rock songs in a major key and a fast tempo, like this one in C major?",4ECNtOnqzxutZkXP4TE3n3
I'm looking for more high-energy rock songs from the early 80s with a major key and high loudness.,4ECNtOnqzxutZkXP4TE3n3
Can you recommend some relaxing acoustic tracks similar to 'One On One'?,1ANmX8emjTaiR5BPeswuNi
Give me more upbeat album rock songs from the early 80s like this one.,1ANmX8emjTaiR5BPeswuNi
I'm in the mood for some high-energy tracks in a major key. What do you suggest?,1ANmX8emjTaiR5BPeswuNi
Could you recommend some popular songs with a very low tempo and high instrumental elements?,1ANmX8emjTaiR5BPeswuNi
Any solo tracks with high danceability and a major mode that you would recommend?,1ANmX8emjTaiR5BPeswuNi
Can you recommend more high-energy dance rock songs from the late 90s?,2qeESyQyH7MRHCBotCQsNq
I'm in the mood for upbeat tracks with high danceability in the key of G. Any suggestions?,2qeESyQyH7MRHCBotCQsNq
Give me more songs with very high energy and high speechiness like 'Hungry Like the Wolf'.,2qeESyQyH7MRHCBotCQsNq
"Do you have any recommendations for high-energy, high-loudness dance rock tracks from the late 90s?",2qeESyQyH7MRHCBotCQsNq
"I'm looking for lively, high-energy songs in major key with high danceability. Any recommendations?",2qeESyQyH7MRHCBotCQsNq
Can you recommend more dance rock songs from the early 80s with a low tempo like this one?,1I6q6nwNjNgik1Qe8Oi0Y7
I'm in the mood for something with very high danceability and medium popularity from the same era as Culture Club.,1I6q6nwNjNgik1Qe8Oi0Y7
Give me more tracks in a minor key with low energy and very low loudness.,1I6q6nwNjNgik1Qe8Oi0Y7
Do you have any popular non-explicit solo songs in the key of E that are mellow and low-valence?,1I6q6nwNjNgik1Qe8Oi0Y7
I'm looking for songs with medium speechiness and very low instrumentalness like 'Do You Really Want To Hurt Me'.,1I6q6nwNjNgik1Qe8Oi0Y7
Can you recommend more upbeat rock songs from the late 80s with a positive vibe?,4eDudjc2i0obi3f2b00qVj
I'm looking for rock tracks in the key of D that have high energy levels like this one.,4eDudjc2i0obi3f2b00qVj
Give me some popular rock songs that are not explicit like 'Back on the Chain Gang'.,4eDudjc2i0obi3f2b00qVj
Find me some lively and instrumental album rock tunes similar to this Pretenders track.,4eDudjc2i0obi3f2b00qVj
Suggest some fast-paced rock songs with a very high valence for a high-energy playlist.,4eDudjc2i0obi3f2b00qVj
Can you suggest more high-energy rock tracks similar to 'Wind Him Up' by Saga?,4RnzO9d30xQc3t09e9VCX9
Give me some high-tempo rock songs in a minor key like 'Wind Him Up'.,4RnzO9d30xQc3t09e9VCX9
I'm looking for rock songs with very high energy levels and high speechiness like 'Wind Him Up'.,4RnzO9d30xQc3t09e9VCX9
Do you have any low-valence rock tracks with high liveness and high loudness similar to 'Wind Him Up'?,4RnzO9d30xQc3t09e9VCX9
"Recommend me some rock songs with low acousticness, very high danceability, and a high instrumentalness like 'Wind Him Up'.",4RnzO9d30xQc3t09e9VCX9
Can you recommend more rock steady songs with a high danceability like 'Tonight' by The Whispers?,4O5PSceKEPp12ipKdFe0ps
I'm in the mood for some mellow rock steady tracks in a minor key like this one. Any suggestions?,4O5PSceKEPp12ipKdFe0ps
Give me more songs with high speechiness and instrumentalness similar to 'Tonight',4O5PSceKEPp12ipKdFe0ps
I'm looking for more rock steady tracks with a high liveness and danceability. Any recommendations?,4O5PSceKEPp12ipKdFe0ps
Can you suggest more rock steady songs in a minor key with medium valence and low energy like this one?,4O5PSceKEPp12ipKdFe0ps
Can you recommend some energetic rock songs from the early 80s similar to this one?,0f0xKba8W0JdbBksmx4FZN
Give me more music in the key of E with a high tempo and upbeat mood like this track.,0f0xKba8W0JdbBksmx4FZN
I'm looking for some laid-back album rock songs with medium energy and a positive vibe.,0f0xKba8W0JdbBksmx4FZN
Do you have any solo rock tracks with a major mode and a very high valence rating?,0f0xKba8W0JdbBksmx4FZN
Find me some popular rock songs from the 80s that are not explicit and have a low liveness factor.,0f0xKba8W0JdbBksmx4FZN
Can you recommend more high-energy rock songs from the early 80s similar to this one?,0pEu81PfEP0L9u4iTY5zvI
Give me some upbeat rock tracks in a major key that are popular but not explicit.,0pEu81PfEP0L9u4iTY5zvI
"I'm in the mood for some acoustic rock with a mellow vibe like this song, any suggestions?",0pEu81PfEP0L9u4iTY5zvI
Do you have any live rock performances with high danceability and a retro feel?,0pEu81PfEP0L9u4iTY5zvI
I'm looking for energetic rock songs in a major key with high acousticness and a positive mood.,0pEu81PfEP0L9u4iTY5zvI
Can you recommend more mellow songs from the early 80s with a high acousticness level?,1Gxaks4MTbjMCAQ20rx4Iy
Give me some energetic tracks in a major key with medium popularity from the same artist.,1Gxaks4MTbjMCAQ20rx4Iy
"I'm looking for fast-paced, instrumental rock songs in the key of A from the 80s.",1Gxaks4MTbjMCAQ20rx4Iy
Find me some medium-tempo rock songs with low energy and high instrumentalness.,1Gxaks4MTbjMCAQ20rx4Iy
Recommend some album rock tracks with a medium valence level and low tempo.,1Gxaks4MTbjMCAQ20rx4Iy
I'm in the mood for something with high energy like 'Change Of Heart' by Tom Petty and the Heartbreakers.,0jVm8tMbpsDN7goNU6NyzL
I want to hear more songs from the early 80s that have a very high energy level.,0jVm8tMbpsDN7goNU6NyzL
Give me some upbeat tracks similar to 'Change Of Heart' in the key of C major.,0jVm8tMbpsDN7goNU6NyzL
I'm looking for songs with a very high energy level and a major key like 'Change Of Heart'.,0jVm8tMbpsDN7goNU6NyzL
Do you have any recommendations for high-energy rock songs with a very high level of liveliness and loudness like 'Change Of Heart'?,0jVm8tMbpsDN7goNU6NyzL
Can you recommend more art rock songs with a high danceability and medium energy?,1mqytV5qZcmzG6MgvJCpkQ
I'm looking for upbeat tracks in the key of C with a major mode similar to 'Love My Way',1mqytV5qZcmzG6MgvJCpkQ
Give me more popular songs like 'Love My Way' that are not explicit and have very low acousticness,1mqytV5qZcmzG6MgvJCpkQ
Do you have any high tempo art rock tracks with a medium valence and very low loudness?,1mqytV5qZcmzG6MgvJCpkQ
"I'm in the mood for some mellow, non-explicit solo songs with a medium energy level",1mqytV5qZcmzG6MgvJCpkQ
Can you recommend more high-energy art rock tracks with a solo artist?,7abGerACQx9G1OBqHYFKAb
Give me some upbeat songs in a minor key with very high danceability.,7abGerACQx9G1OBqHYFKAb
I'm looking for popular art rock songs with high valence and no explicit content.,7abGerACQx9G1OBqHYFKAb
Find me some high-tempo art rock songs with very high speechiness.,7abGerACQx9G1OBqHYFKAb
Do you have any medium acousticness art rock tracks with high instrumentalness?,7abGerACQx9G1OBqHYFKAb
Find me more high-energy rock tracks in a minor key like 'All Right',5tE2kEW1Jom3Qc93UPBT79
Give me recommendations for upbeat album rock songs with high danceability,5tE2kEW1Jom3Qc93UPBT79
I'm looking for popular rock tunes with a high tempo and high liveness,5tE2kEW1Jom3Qc93UPBT79
Recommend me some non-explicit solo rock songs with a high loudness level,5tE2kEW1Jom3Qc93UPBT79
Can you suggest some album rock tracks with a medium acousticness and low valence?,5tE2kEW1Jom3Qc93UPBT79
Can you recommend more mellow songs from the early 80s?,14NYH025wbbcxUUMQzg7DH
I'm in the mood for energetic tracks in a major key with a high tempo.,14NYH025wbbcxUUMQzg7DH
Give me rock songs with low energy and very high valence.,14NYH025wbbcxUUMQzg7DH
Any popular album rock tracks from the early 80s?,14NYH025wbbcxUUMQzg7DH
Find me more lively songs with a medium acousticness,14NYH025wbbcxUUMQzg7DH
"I'm in the mood for some mellow, acoustic rock from the early 80s like the song Breaking Us In Two",0tFxEmLAHasUZtTKTGV1af
Can you recommend more songs in the key of A that have a similar low energy and low valence?,0tFxEmLAHasUZtTKTGV1af
Give me some more solo albums with medium danceability from artists with low popularity like Joe Jackson,0tFxEmLAHasUZtTKTGV1af
"Do you have any low-tempo, high-acousticness tracks from the 80s that are not explicit?",0tFxEmLAHasUZtTKTGV1af
"I want to discover more album rock songs from the early 80s with a calm, laid-back vibe like Breaking Us In Two",0tFxEmLAHasUZtTKTGV1af
Can you suggest more album rock tracks from the early 80s with a mellow vibe?,5bIwtIednTXz7BHnnoQN06
Give me some energetic solo songs in the key of C from the 80s.,5bIwtIednTXz7BHnnoQN06
I'm in the mood for some medium-tempo Billy Joel tracks that are not too loud.,5bIwtIednTXz7BHnnoQN06
What are some popular songs from Billy Joel that are not explicit and have a high speechiness?,5bIwtIednTXz7BHnnoQN06
Recommend me some major key tracks with a low energy level and high speechiness.,5bIwtIednTXz7BHnnoQN06
Can you recommend more dance rock songs with a high energy level like this one?,7vDvtRSQ1WsGy87TrpBQGM
I'm looking for upbeat tracks in a major key similar to this artist's style.,7vDvtRSQ1WsGy87TrpBQGM
Give me some high-tempo rock songs with a positive vibe.,7vDvtRSQ1WsGy87TrpBQGM
How about more solo dance rock tracks with a lot of instrumental elements?,7vDvtRSQ1WsGy87TrpBQGM
Find me some high-energy rock songs with a lively feel and high valence like this one.,7vDvtRSQ1WsGy87TrpBQGM
Can you recommend more mellow songs similar to this one?,7i5SqzGxw9ycbJIIOEVLXL
Give me energetic tracks from the early 80s in a major key like this one.,7i5SqzGxw9ycbJIIOEVLXL
"I'm looking for soft rock songs with low popularity, what do you suggest?",7i5SqzGxw9ycbJIIOEVLXL
Find me more songs with very high danceability and very low liveness.,7i5SqzGxw9ycbJIIOEVLXL
Do you have any upbeat tracks in D major with a low tempo?,7i5SqzGxw9ycbJIIOEVLXL
Can you recommend more dance rock tracks with high danceability and energy like this one?,3R2IJ65sXjIHicPMQUnUNZ
I'm looking for upbeat songs in major key from the early 80s similar to this.,3R2IJ65sXjIHicPMQUnUNZ
Give me more songs with very high liveness and a high valence level.,3R2IJ65sXjIHicPMQUnUNZ
How about some medium tempo tracks with high energy that are not explicit?,3R2IJ65sXjIHicPMQUnUNZ
Can you suggest more medium acousticness dance rock tunes like 'If You Wanna Get Back Your Lady'?,3R2IJ65sXjIHicPMQUnUNZ
Can you recommend more high-energy tracks similar to 'Allentown' by Billy Joel?,59xhCcRskqyMtKzdvLZDfV
Find me some upbeat songs from the early 80s like 'Allentown' by Billy Joel.,59xhCcRskqyMtKzdvLZDfV
I'm in the mood for some feel-good rock music in the key of G like 'Allentown' by Billy Joel.,59xhCcRskqyMtKzdvLZDfV
"Give me more medium-tempo, non-explicit rock songs with a positive vibe similar to 'Allentown' by Billy Joel.",59xhCcRskqyMtKzdvLZDfV
Recommend more popular rock tracks with a solo artist like 'Allentown' by Billy Joel.,59xhCcRskqyMtKzdvLZDfV
Can you suggest more upbeat songs like Walking In L.A.?,6LgG7yvuD791JlfCMaioPS
"I'm in the mood for some high-energy rock tracks, similar to Walking In L.A.",6LgG7yvuD791JlfCMaioPS
Give me some feel-good rock songs with a high tempo and high danceability.,6LgG7yvuD791JlfCMaioPS
How about some rock songs in a major key like Walking In L.A.?,6LgG7yvuD791JlfCMaioPS
I want to discover more medium-popular album rock tracks with a very high valence.,6LgG7yvuD791JlfCMaioPS
Can you recommend more songs like Your Love Is Driving Me Crazy for a chill evening?,3OghNV9ZOUbAj62CZptOEP
Give me upbeat rock tracks from the early 80s like this one,3OghNV9ZOUbAj62CZptOEP
"I'm in the mood for fast-paced rock in a major key, any suggestions?",3OghNV9ZOUbAj62CZptOEP
Find me more songs with high energy and a very high tempo,3OghNV9ZOUbAj62CZptOEP
Do you have any rock songs with a positive vibe similar to this one?,3OghNV9ZOUbAj62CZptOEP
Can you recommend more soft rock songs from the early 80s with high danceability?,4TOh3bFiBMm0reqGfNdZgJ
Give me some mellow tracks in the key of A that are not too loud for easy listening.,4TOh3bFiBMm0reqGfNdZgJ
"I'm in the mood for songs with high energy and high valence that are not too popular, can you suggest some?",4TOh3bFiBMm0reqGfNdZgJ
Do you have any upbeat soft rock tracks from Diana Ross similar to 'So Close'?,4TOh3bFiBMm0reqGfNdZgJ
Please recommend more acoustic songs with a solo artist that have a high liveness factor.,4TOh3bFiBMm0reqGfNdZgJ
Can you recommend more high-energy rock songs from around the early 80s like Winds of Change?,5LHCFZ5WpuN4Isb8hwGzbU
"I'm in the mood for some mellow, acoustic rock with a minor key like this Jefferson Starship track.",5LHCFZ5WpuN4Isb8hwGzbU
Give me some live rock performances with high energy similar to Winds of Change.,5LHCFZ5WpuN4Isb8hwGzbU
How about some album rock songs from the early 80s in the key of E and high tempo?,5LHCFZ5WpuN4Isb8hwGzbU
I want to discover more rock tracks that have a medium valence and very high loudness like this one.,5LHCFZ5WpuN4Isb8hwGzbU
Can you recommend some high-energy art rock songs similar to 'Let Me Go' by Heaven 17?,2VpWQNy9Ywa6rIPX4l54A2
I'm in the mood for something with a very high level of liveliness and medium instrumentalness. Any suggestions?,2VpWQNy9Ywa6rIPX4l54A2
Give me more tracks in a minor key like 'Let Me Go' that have a low valence.,2VpWQNy9Ywa6rIPX4l54A2
Do you have any art rock songs with a high danceability and medium speechiness?,2VpWQNy9Ywa6rIPX4l54A2
I'm looking for popular art rock songs with a low acousticness and medium loudness. Any recommendations?,2VpWQNy9Ywa6rIPX4l54A2
Can you recommend some other Dutch rock songs that are similar to this one?,6mVJRgyXJ3eAy6EViECJyW
"I'm in the mood for some mellow, low-energy tracks like this one. Any suggestions?",6mVJRgyXJ3eAy6EViECJyW
Give me more songs in the key of B that have a high tempo like this one.,6mVJRgyXJ3eAy6EViECJyW
Do you have any recommendations for live performances with a similar vibe to this solo track?,6mVJRgyXJ3eAy6EViECJyW
I'm looking for songs with a low valence and medium liveness. Any ideas?,6mVJRgyXJ3eAy6EViECJyW
Can you recommend more dance rock tracks with a high energy level like this one?,760xFXFj5Fksa3jawSCn5g
Give me some upbeat songs with very high instrumentalness and high speechiness.,760xFXFj5Fksa3jawSCn5g
Find me more tracks in a minor key with low valence and very low liveness.,760xFXFj5Fksa3jawSCn5g
I'm looking for songs similar to this one in terms of very low tempo and very high loudness.,760xFXFj5Fksa3jawSCn5g
Any recommendations for medium popularity dance rock songs with no explicit content and very high energy?,760xFXFj5Fksa3jawSCn5g
Can you recommend more folk rock tracks from the early 80s with a mellow vibe?,0S1mANejJHapixjypLcvFM
Give me songs with high danceability in the key of A and major mode like this one,0S1mANejJHapixjypLcvFM
"I'm looking for upbeat, energetic folk rock songs from popular artists",0S1mANejJHapixjypLcvFM
"Do you have any low-energy, medium-tempo solo tracks with medium speechiness?",0S1mANejJHapixjypLcvFM
"Find me more non-explicit, low-valence songs with a very low loudness",0S1mANejJHapixjypLcvFM
Can you recommend more high-energy tracks similar to 'On the Loose' by Saga?,50KcsIpcCjzcEuQFCpdd4Z
Find me some songs in a minor key with very high speechiness and liveness.,50KcsIpcCjzcEuQFCpdd4Z
I'm looking for fast-paced rock songs with low valence and very high loudness.,50KcsIpcCjzcEuQFCpdd4Z
Give me recommendations for solo album rock songs with high tempo and high instrumentalness.,50KcsIpcCjzcEuQFCpdd4Z
Do you have any energetic rock tracks in G minor with very low popularity?,50KcsIpcCjzcEuQFCpdd4Z
Can you recommend more high-energy rock songs like this one from the early 80s?,6E6uwOhAEHSzSvDewOBEvF
Give me some rock tracks in a minor key with high energy levels.,6E6uwOhAEHSzSvDewOBEvF
"I'm in the mood for some upbeat album rock from the early 80s, any suggestions?",6E6uwOhAEHSzSvDewOBEvF
What are some popular songs from artists similar to Night Ranger with high speechiness?,6E6uwOhAEHSzSvDewOBEvF
Find me some rock tracks in a minor key with very high tempo and low valence.,6E6uwOhAEHSzSvDewOBEvF
I'm in the mood for some high-energy rock from the early 80s like 'I Can't Stand Still',5CF1tiBY1XB6vzDVSnxbyg
"Can you recommend some high-valence, acoustic rock tracks in a minor key like 'I Can't Stand Still'?",5CF1tiBY1XB6vzDVSnxbyg
"Give me more songs with very high liveness and high loudness, similar to 'I Can't Stand Still'",5CF1tiBY1XB6vzDVSnxbyg
"How about some upbeat, non-explicit album rock songs with a high tempo, like 'I Can't Stand Still'?",5CF1tiBY1XB6vzDVSnxbyg
"I want to discover more medium-energy solo rock tracks with a very low instrumentalness, like 'I Can't Stand Still'",5CF1tiBY1XB6vzDVSnxbyg
Can you recommend some mellow rock songs similar to 'Heart to Heart' by Kenny Loggins?,2KaA0Tgl3RmQLzcvLEtzLH
I'm in the mood for high-energy rock tracks in the key of C. Any suggestions?,2KaA0Tgl3RmQLzcvLEtzLH
Give me more popular rock songs with a major mode and high danceability.,2KaA0Tgl3RmQLzcvLEtzLH
Looking for acoustic rock songs with a high valence and medium speechiness.,2KaA0Tgl3RmQLzcvLEtzLH
Do you have any album rock tracks with very low tempo and very low liveness like this one?,2KaA0Tgl3RmQLzcvLEtzLH
Can you suggest more mellow tracks from the early 80s similar to this one?,2374M0fQpWi3dLnB54qaLX
"I'm in the mood for upbeat songs in a major key like this one, any recommendations?",2374M0fQpWi3dLnB54qaLX
Give me more popular album rock songs with high danceability and low energy levels.,2374M0fQpWi3dLnB54qaLX
"Looking for instrumental tracks with high acousticness and medium instrumentalness, any suggestions?",2374M0fQpWi3dLnB54qaLX
Recommend me more songs in the key of A with a very high valence and very low tempo.,2374M0fQpWi3dLnB54qaLX
Can you recommend more album rock songs from the early 80s with a high valence?,7j74lucZ59vqN67Ipe2ZcY
"I'm in the mood for some upbeat tracks in a minor key like Maneater, but with higher energy.",7j74lucZ59vqN67Ipe2ZcY
Give me popular songs from artists with very low tempo and low acousticness.,7j74lucZ59vqN67Ipe2ZcY
"Are there any non-explicit, mellow solo tracks in the key of B?",7j74lucZ59vqN67Ipe2ZcY
"I want to discover songs with high danceability and very high valence, similar to Maneater.",7j74lucZ59vqN67Ipe2ZcY
Can you recommend more soft rock songs from the late 80s with a mellow vibe like this one?,0M3tyQn0hS1j1X9TGQKUsL
Give me some tracks in a major key with a similar tempo to this song but with higher energy levels.,0M3tyQn0hS1j1X9TGQKUsL
"I'm in the mood for something acoustic and low-key like 'Heart Of The Night', any suggestions?",0M3tyQn0hS1j1X9TGQKUsL
Do you have any solo artists from the late 80s with very low popularity that have a similar sound to Juice Newton?,0M3tyQn0hS1j1X9TGQKUsL
"I'm looking for more songs with medium tempo and medium valence, any recommendations in that style?",0M3tyQn0hS1j1X9TGQKUsL
Can you recommend more dance rock songs from the early 80s similar to this one?,0xzn2U71zNWLeJbE4Zat4C
Give me some upbeat tracks in the key of D with high tempo for my workout playlist.,0xzn2U71zNWLeJbE4Zat4C
"I'm in the mood for songs with a spacey vibe like this one, any suggestions?",0xzn2U71zNWLeJbE4Zat4C
"Find me some low-energy, mellow tunes for relaxing evenings.",0xzn2U71zNWLeJbE4Zat4C
Are there any medium-popular dance rock songs with a major key and a nostalgic feel?,0xzn2U71zNWLeJbE4Zat4C
Can you recommend more high-energy rock songs similar to 'She's A Runner'?,39W3SQYsCXHzaA9U3UEMsq
I'm in the mood for something with high instrumentalness and a major key like this track,39W3SQYsCXHzaA9U3UEMsq
Give me more songs with very high tempo and high speechiness like this one,39W3SQYsCXHzaA9U3UEMsq
I'm looking for rock tracks with low valence and a major key like 'She's A Runner',39W3SQYsCXHzaA9U3UEMsq
Do you have any recommendations for solo album rock songs with very high energy and low danceability?,39W3SQYsCXHzaA9U3UEMsq
Can you recommend more songs with a similar vibe to 'You Got Lucky'?,5eMZ3EPIMGoWlrrVhxatdv
Give me upbeat rock tracks from the early 80s like this one.,5eMZ3EPIMGoWlrrVhxatdv
I'm in the mood for some energetic rock songs in a minor key.,5eMZ3EPIMGoWlrrVhxatdv
Find me more music with high danceability and medium energy levels.,5eMZ3EPIMGoWlrrVhxatdv
Recommend me popular rock songs that are not explicit.,5eMZ3EPIMGoWlrrVhxatdv
Can you recommend something with a mellow vibe similar to 'Shoot for the Moon' by Poco?,4JuWSuPTxSWhxactc73T5X
Give me more tracks from the mid-2000s that are acoustic and have a low energy level.,4JuWSuPTxSWhxactc73T5X
I'm looking for songs in the key of F with a major mode like 'Shoot for the Moon'—what do you suggest?,4JuWSuPTxSWhxactc73T5X
Recommend me some instrumental album rock tracks with very low tempo and low valence.,4JuWSuPTxSWhxactc73T5X
Do you have any solo albums in the album rock genre with very high acousticness and very low energy?,4JuWSuPTxSWhxactc73T5X
Can you recommend more energetic rock songs from the early 80s?,7LFer4drCtWSyD8oxORZtC
Give me some upbeat tracks in a minor key like 'Dirty Laundry',7LFer4drCtWSyD8oxORZtC
I'm looking for popular rock songs with high danceability and very high valence,7LFer4drCtWSyD8oxORZtC
Find me some album rock tunes with medium acousticness and high instrumentalness,7LFer4drCtWSyD8oxORZtC
Suggest more Don Henley solo tracks with high energy and low speechiness,7LFer4drCtWSyD8oxORZtC
Can you recommend more high-tempo songs in a major key like 'Windows' by Missing Persons?,1xBl90mVMPL3XyEa2RLgkW
Give me some upbeat album rock tracks with medium danceability similar to this one.,1xBl90mVMPL3XyEa2RLgkW
"I'm looking for more songs with a medium energy level and medium valence, like 'Windows'.",1xBl90mVMPL3XyEa2RLgkW
Do you have any recommendations for solo album rock tracks with very low popularity?,1xBl90mVMPL3XyEa2RLgkW
I want to discover more songs with a low instrumentalness and very low speechiness similar to this one.,1xBl90mVMPL3XyEa2RLgkW
Can you recommend more upbeat rock songs similar to this one by John Mellencamp?,7fPXqb7yuGbSl0ZM3EddHx
I'm in the mood for music with a lot of energy and a positive vibe like 'Hand To Hold On To',7fPXqb7yuGbSl0ZM3EddHx
"Give me some rock tracks in a major key and medium tempo, like this song",7fPXqb7yuGbSl0ZM3EddHx
Do you have any popular rock songs that are not explicit and have a high danceability?,7fPXqb7yuGbSl0ZM3EddHx
I'm looking for solo rock artists with songs that have high energy and a very high valence,7fPXqb7yuGbSl0ZM3EddHx
Can you recommend more songs with a mellow vibe like 'New Frontier'?,2HyrLPJTZ4qDpWJ6qnu0Ke
"Give me some upbeat, danceable tracks in a similar style to Donald Fagen's music from the early 80s.",2HyrLPJTZ4qDpWJ6qnu0Ke
I'm in the mood for some high-energy rock songs in a major key like 'New Frontier'. Any suggestions?,2HyrLPJTZ4qDpWJ6qnu0Ke
"How about some more acoustic, live-sounding music with a positive, uplifting feel?",2HyrLPJTZ4qDpWJ6qnu0Ke
"Are there any lesser-known, underrated artists similar to Donald Fagen that you can recommend?",2HyrLPJTZ4qDpWJ6qnu0Ke
Can you recommend more mellow rock tracks from the early 80s?,45LjGJSRet0G1z5hbFuiu5
I'm in the mood for some upbeat rock in a major key like G.,45LjGJSRet0G1z5hbFuiu5
Give me songs with high energy and tempo similar to Neil Young but with low danceability.,45LjGJSRet0G1z5hbFuiu5
I want to explore more albums with very high valence and very low acousticness.,45LjGJSRet0G1z5hbFuiu5
Find me some popular album rock songs that are not explicit and have medium instrumentalness.,45LjGJSRet0G1z5hbFuiu5
Can you recommend more soft rock songs with a high danceability?,3iMLRCGHLQ135LtMjKLkO8
I'm looking for something mellow with a low tempo in a minor key like C#.,3iMLRCGHLQ135LtMjKLkO8
Give me songs with a similar mood and energy level to 'Heartbreaker'.,3iMLRCGHLQ135LtMjKLkO8
Are there any popular soft rock tracks from the same era as this one?,3iMLRCGHLQ135LtMjKLkO8
Can you suggest more solo songs in a minor key that are not explicit?,3iMLRCGHLQ135LtMjKLkO8
Can you recommend more country rock songs that are acoustic and have a low energy level?,5GNNHAaVKa4FY76m9KHFqQ
Give me mellow tracks in a minor key with high instrumentalness like 'I Knew You When',5GNNHAaVKa4FY76m9KHFqQ
I'm looking for slow tempo songs with a low valence from lesser-known artists,5GNNHAaVKa4FY76m9KHFqQ
Do you have any solo country rock tracks that are live recordings and have a low loudness level?,5GNNHAaVKa4FY76m9KHFqQ
"I want gentle, mellow songs that are not explicit and have a low popularity",5GNNHAaVKa4FY76m9KHFqQ
Can you recommend more high-energy rock tracks with a major key like this one?,4aomZX0dG4qvU3saaxJu2f
Give me some solo album rock songs with a high danceability and acousticness level,4aomZX0dG4qvU3saaxJu2f
I'm looking for more songs like this one that have a very high liveness and very low instrumentalness,4aomZX0dG4qvU3saaxJu2f
Could you suggest some low-energy album rock tracks in the key of G with very low loudness and speechiness?,4aomZX0dG4qvU3saaxJu2f
Do you have any low popularity album rock songs with a very high valence and medium tempo?,4aomZX0dG4qvU3saaxJu2f
Can you recommend more mellow songs like 'All Those Lies' by Glenn Frey?,1tYJ85q4pEj4ZNIokuu1pR
Give me some albums from the early 80s with a similar vibe to this track.,1tYJ85q4pEj4ZNIokuu1pR
I'm in the mood for some low-tempo rock songs in a minor key like this one.,1tYJ85q4pEj4ZNIokuu1pR
Find me more solo artists with a high acousticness and low energy level.,1tYJ85q4pEj4ZNIokuu1pR
Any underrated album rock tracks from the early 80s that you think I would like?,1tYJ85q4pEj4ZNIokuu1pR
Can you recommend more album rock tracks from the early 80s with a mellow vibe?,70SdvAYlIQC3KN4LPraAvu
Find me energetic solo songs in the key of C with very high danceability.,70SdvAYlIQC3KN4LPraAvu
Give me some popular rock songs that are not explicit and have high instrumentalness.,70SdvAYlIQC3KN4LPraAvu
I'm in the mood for very high valence tracks with a major mode and medium energy.,70SdvAYlIQC3KN4LPraAvu
Recommend songs with very low tempo and very high speechiness similar to this one.,70SdvAYlIQC3KN4LPraAvu
Can you recommend something similar to Joe Jackson's 'Steppin' Out' but with higher energy?,0tBTnrMcc91qKP9dHqhsS7
Give me more album rock songs from the early 80s like this one.,0tBTnrMcc91qKP9dHqhsS7
I'm looking for tracks in the key of B with medium danceability.,0tBTnrMcc91qKP9dHqhsS7
Find me more songs with very high tempo and low acousticness.,0tBTnrMcc91qKP9dHqhsS7
Is there more music with a major mode and medium valence like this song?,0tBTnrMcc91qKP9dHqhsS7
Can you recommend more soft rock songs with a high acousticness and low energy?,3BKgKo6yH6fyRwKPGLddc4
Give me some mellow solo tracks in a minor key like 'Memory' by Barry Manilow.,3BKgKo6yH6fyRwKPGLddc4
"I'm looking for low tempo songs with very low danceability, similar to this one.",3BKgKo6yH6fyRwKPGLddc4
"Do you have any low key, low valence tracks that are not explicit like 'Memory'?",3BKgKo6yH6fyRwKPGLddc4
"Recommend me more songs with very low loudness and instrumentalness, like this one.",3BKgKo6yH6fyRwKPGLddc4
Can you recommend more country rock songs with a mellow vibe?,3XVci0pO6NP7qdz2dP69Ed
Give me energetic country rock tracks in the key of A.,3XVci0pO6NP7qdz2dP69Ed
I'm in the mood for some upbeat solo country rock songs.,3XVci0pO6NP7qdz2dP69Ed
Find me some country rock tunes that are not too loud or intense.,3XVci0pO6NP7qdz2dP69Ed
Recommend me some popular country rock tracks with medium tempo.,3XVci0pO6NP7qdz2dP69Ed
Can you recommend more mellow songs like this one by America from the early 80s?,1nZb59z7a16fY7HmHbLIZI
Give me songs with a high acousticness and low energy similar to this track in G major.,1nZb59z7a16fY7HmHbLIZI
I'm looking for more album rock tracks with medium artist popularity and very low tempo.,1nZb59z7a16fY7HmHbLIZI
Could you suggest songs with very low valence and medium speechiness like this one?,1nZb59z7a16fY7HmHbLIZI
What other solo tracks from the early 80s with low popularity do you recommend?,1nZb59z7a16fY7HmHbLIZI
Can you recommend more soft rock songs like 'Two Less Lonely People In the World' by Air Supply?,28dAkHMn5LZI85O1UxIu6C
I'm in the mood for some mellow music with high acousticness and low energy. Any suggestions?,28dAkHMn5LZI85O1UxIu6C
Give me songs in the key of E with very low danceability and very high liveness.,28dAkHMn5LZI85O1UxIu6C
Do you have any medium-popular tracks from 2003 with a major mode and very low valence?,28dAkHMn5LZI85O1UxIu6C
I'm looking for non-explicit solo songs with medium loudness and tempo set to very high.,28dAkHMn5LZI85O1UxIu6C
Can you suggest more soft rock songs from the early 80s with a mellow vibe?,6qA9kMQq2jnNOiMonN8Lax
